id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5ca6528849f0eacbf1f80f56,"b'Trump Says He Wants Herman Cain, Former Pizza Executive, for Fed Board'",Washington,2019-04-04,Business,b'The potential nomination signals the second time in weeks that the president has considered someone with partisan views for the Fed.',The New York Times,News,https://www.nytimes.com/2019/04/04/business/herman-cain-federal-reserve.html,1780,[],"['Appointments and Executive Changes', 'United States Economy', 'United States Politics and Government', 'Sexual Harassment']"
5c3692043a125f5075c03a14,"b'Washington\xe2\x80\x99s Strong Economy, Financed by Taxpayers, Takes Hit From Shutdown'",National,2019-01-10,U.S.,"b'As the country nears the end of its third week of a government shutdown, the nation\xe2\x80\x99s capital has borne the brunt of its consequences.'",The New York Times,News,https://www.nytimes.com/2019/01/09/us/government-shutdown-washington-dc-effect.html,1367,['Washington (DC)'],"['United States Politics and Government', 'Shutdowns (Institutional)', 'Economic Conditions and Trends', 'Government Employees']"
5ca7703c49f0eacbf1f812e4,b'Modern Monetary Theory Finds an Embrace in an Unexpected Place: Wall Street',SundayBusiness,2019-04-05,Business,"b'M.M.T.\xe2\x80\x99s fans include Alexandria Ocasio-Cortez, Bernie Sanders \xe2\x80\x94 and financial analysts at Goldman Sachs, Nomura and GMO.'",The New York Times,News,https://www.nytimes.com/2019/04/05/business/economy/mmt-wall-street.html,2366,[],"['United States Economy', 'Federal Budget (US)', 'Interest Rates', 'Inflation (Economics)', 'Banking and Financial Institutions', 'National Debt (US)', 'Credit and Debt', 'United States Politics and Government', 'Labor and Jobs', 'Economics (Theory and Philosophy)']"
5c823d8b49f0eacbf105c052,b'The Jobs Report Was the Weakest in Months. Here\xe2\x80\x99s Why.',Business,2019-03-08,Business,b'February\xe2\x80\x99s meager gain follows other signs of economic sluggishness. But there were encouraging signs in the data as well.',The New York Times,News,https://www.nytimes.com/2019/03/08/business/economy/jobs-report.html,1194,[],"['Labor and Jobs', 'Part-Time Employment', 'United States Economy', 'Wages and Salaries', 'Unemployment', 'Shutdowns (Institutional)', 'United States Politics and Government']"
5c9b49ff49f0eacbf105f468,"b'\xe2\x80\x98On Paper, the Election Is the Democrats\xe2\x80\x99 to Lose\xe2\x80\x99'",OpEd,2019-03-27,Opinion,"b'In response to Trump\xe2\x80\x99s presidency, America has gotten more liberal \xe2\x80\x94 despite appearances to the contrary. Will it matter in 2020?'",The New York Times,Op-Ed,https://www.nytimes.com/2019/03/27/opinion/is-trump-good-for-trump.html,2036,[],"['Presidential Election of 2016', 'Midterm Elections (2018)', 'United States Politics and Government', 'Presidential Election of 2020', 'Race and Ethnicity', 'Whites', 'Voting and Voters', 'United States Economy']"
5c6dabb73a125f5075c0aa75,b'Fed Explains Pause as Officials Debate Future Rate Increases',Business,2019-02-20,Business,b'The Fed released minutes of its January meeting showing officials continued to express confidence in the economy but saw enough warning signs to warrant a pause in rate increases.',The New York Times,News,https://www.nytimes.com/2019/02/20/business/economy/fed-interest-rates-minutes.html,1049,[],"['Interest Rates', 'United States Economy', 'Inflation (Economics)']"
5c58beab3a125f5075c07fc4,b'Tech Is Splitting the U.S. Work Force in Two',Business,2019-02-04,Business,"b'A small group of well-educated professionals enjoys rising wages, while most workers toil in low-wage jobs with few chances to advance.'",The New York Times,News,https://www.nytimes.com/2019/02/04/business/economy/productivity-inequality-wages.html,1590,['Phoenix (Ariz)'],"['Labor and Jobs', 'Productivity', 'Income Inequality', 'Wages and Salaries', 'United States Economy', 'Computers and the Internet', 'Robots and Robotics', 'Factories and Manufacturing', 'Artificial Intelligence', 'Hiring and Promotion']"
5c93bc5449f0eacbf105e4dd,b'Faster Tax Cuts Could Be Backfiring on Republicans',Business,2019-03-21,Business,"b'Polling shows those getting smaller refunds are less likely to view the tax overhaul favorably, even if their take-home pay grew.'",The New York Times,News,https://www.nytimes.com/2019/03/21/business/economy/tax-refund-republicans.html,1529,[],"['Rebates and Refunds', 'Tax Cuts and Jobs Act (2017)', 'Polls and Public Opinion', 'United States Politics and Government', 'Consumer Behavior']"
5c6f02133a125f5075c0add7,b'U.S. Wrangles China for Firm Commitments as Trade Talks Continue',Business,2019-02-21,Business,"b'As a March deadline approaches, American negotiators are struggling with how to ensure China, which has reneged on promises to past administrations, follows through on any agreement.'",The New York Times,News,https://www.nytimes.com/2019/02/21/business/economy/china-us-trade-talks.html,1623,['China'],"['International Trade and World Market', 'Customs (Tariff)', 'Economic Conditions and Trends', 'United States International Relations', 'Renminbi (Currency)']"
5c2f2eb03a125f5075c02d06,b'Strong Hiring and Fed Chief\xe2\x80\x99s Reassurance on Rates Delight Investors',Business,2019-01-04,Business,"b'A December gain of 312,000 jobs sent stocks up more than 3 percent, and the Federal Reserve chairman offered soothing words on the central bank\xe2\x80\x99s plans.'",The New York Times,News,https://www.nytimes.com/2019/01/04/business/economy/jobs-report.html,1279,[],"['United States Economy', 'Labor and Jobs', 'Interest Rates', 'International Trade and World Market', 'Consumer Confidence (Economic Indicator)']"
