id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5c8ba22c49f0eacbf105d448,"b'\xe2\x80\x98Billions\xe2\x80\x99: Brian Koppelman and David Levien on Money, Power and American Gods'",Culture,2019-03-15,Arts,"b'Ahead of Season 4, the showrunners talked about what it\xe2\x80\x99s like to portray excess in a world that keeps stretching the definition.'",The New York Times,Interview,https://www.nytimes.com/2019/03/15/arts/television/billions-season-4.html,1333,[],['Television']
5cad94ce49f0eacbf1f823ba,b'$7 Million Trump Building Condo Tied to Scandal-Scarred Foreign Leader',Business,2019-04-10,Business,"b'A company owned by the daughter of the Republic of Congo\xe2\x80\x99s president paid $7 million for an apartment in a Trump building overlooking Central Park, a nonprofit group found.'",The New York Times,News,https://www.nytimes.com/2019/04/10/business/trump-congo.html,923,"['Congo, Republic of (Congo-Brazzaville)']",['Corruption (Institutional)']
5c79110e49f0eacbf105ad71,b'You\xe2\x80\x99re the \xe2\x80\x98Money Person\xe2\x80\x99 in Your Relationship? That\xe2\x80\x99s Problematic',SundayBusiness,2019-03-01,Business,"b'Couples often think that the person who is most financially literate should manage their money \xe2\x80\x94 yet research shows why, especially as partners age, that\xe2\x80\x99s a problem.'",The New York Times,News,https://www.nytimes.com/2019/03/01/business/retirement-finances-couples.html,1458,[],"['Personal Finances', 'Marriages', 'Pensions and Retirement Plans', 'Research']"
5cb034ba49f0eacbf1f8338c,"b""Cufflinks and the Caribbean: How Virgin Galactic Kept Space Tourists' Interest and Money""",None,2019-04-12,Business,"b""Virgin Galactic's goal to fly tourists into space as early as this summer is about 12 years later than initially promised by its founder, British billionaire Sir Richard Branson.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/business/12reuters-space-exploration-virgin-galactic-insight.html,1341,[],[]
5c50b4ea3a125f5075c06f37,"b'Bribes Like \xe2\x80\x98Monopoly Money\xe2\x80\x99 Were Given to South Africa\xe2\x80\x99s Leaders, Panel Hears'",Foreign,2019-01-29,World,"b'A former executive at a logistics company delivered explosive testimony about corruption inside the African National Congress, South Africa\xe2\x80\x99s governing party.'",The New York Times,News,https://www.nytimes.com/2019/01/29/world/africa/south-africa-anc-corruption-bribes.html,985,['South Africa'],"['Politics and Government', 'Corruption (Institutional)', 'Government Contracts and Procurement', 'Bribery and Kickbacks', 'Ethics and Official Misconduct']"
5c668dfc3a125f5075c09df6,b'Is $1 Billion Too Much Money for Any One Person to Have?',Learning,2019-02-15,The Learning Network,b'Are billionaires a sign of a country\xe2\x80\x99s health or weakness? Are they helping or hurting society?',The New York Times,News,https://www.nytimes.com/2019/02/15/learning/is-1-billion-too-much-money-for-any-one-person-to-have.html,728,[],[]
5c99325549f0eacbf105ef55,b'An Ex-Fox News Host Pitched \xe2\x80\x98Financial Freedom.\xe2\x80\x99 His Clients Want Their Money Back.',Business,2019-03-25,Business,b'Clayton Morris has been sued by nearly two dozen customers who say they were sold ramshackle homes as investment properties.',The New York Times,News,https://www.nytimes.com/2019/03/25/business/fox-news-clayton-morris-indianapolis.html,1858,['Indianapolis (Ind)'],"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Suits and Litigation (Civil)']"
5c92838649f0eacbf105e1ed,b'Watches Are Yet Another Easy Way Rich People Make Their Money Into More Money',Styles,2019-03-20,Style,b'The high-end watch market is a strong investment vehicle for wealthy people.',The New York Times,News,https://www.nytimes.com/2019/03/20/style/collectible-watches.html,2385,[],"['Watches and Clocks', 'Collectors and Collections', 'Fashion and Apparel']"
5c7c360249f0eacbf105b226,b'Private Money Takes On Bigger Role in Airport Projects',Business,2019-03-03,Business,"b'As governments pull back on spending, companies are paying for private terminals, joining in renovations and even reopening an airport to commercial flights.'",The New York Times,News,https://www.nytimes.com/2019/03/03/business/airport-projects-private-investment.html,1461,"['California', 'Everett (Wash)', 'Los Angeles (Calif)']","['Airports', 'Public-Private Sector Cooperation', 'Infrastructure (Public Works)']"
5c9c82b149f0eacbf105f78a,"b'Imran Khan Calls for Vast Anti-Poverty Plan, but Money Is Tight'",Foreign,2019-03-28,World,b'The Pakistani leader envisions the foundation of a welfare state. But he has not yet come close to turning the country\xe2\x80\x99s debt crisis around to pay for it.',The New York Times,News,https://www.nytimes.com/2019/03/28/world/asia/imran-khan-pakistan-poverty.html,886,['Pakistan'],"['Poverty', 'Politics and Government', 'Rural Areas', 'Credit and Debt']"
5c5daca23a125f5075c08bca,b'20 Wines Under $20: A Little More Money for a Lot More Wine',Dining,2019-02-08,Food,b'Value in wine does not mean the cheapest price. The extra dimensions of distinctiveness and interest usually require $15 to $20 a bottle.',The New York Times,News,https://www.nytimes.com/2019/02/08/dining/drinks/best-wines-under-20-dollars-winter.html,2308,"['Australia', 'Argentina', 'California', 'Santa Cruz (Calif)']","['Wines', 'Grapes', 'Riesling (Wine)', 'Cabernet Sauvignon (Wine)']"
5c4f25d23a125f5075c06b55,b'Please Send Us Your College Application Essays About Money',Business,2019-01-28,Your Money,"b'Did you apply for undergraduate admission for the fall 2019 semester? Did you write an essay about money, work or social class? We\xe2\x80\x99d like to read it and perhaps publish it.'",The New York Times,News,https://www.nytimes.com/2019/01/28/your-money/college-application-essay.html,153,[],"['Colleges and Universities', 'Personal Finances']"
5cb0ae7949f0eacbf1f83630,b'Was Money to Help Women in Brazil\xe2\x80\x99s Politics Funneled to Men?',Foreign,2019-04-12,World,b'Brazil\xe2\x80\x99s new president promised to clean up politics. Now top leaders in his party are being investigated in connection with a corrupt scheme that undermined female candidates.',The New York Times,News,https://www.nytimes.com/2019/04/12/world/americas/brazil-women-candidates-money.html,1199,['Brazil'],"['Politics and Government', 'Corruption (Institutional)', 'Women and Girls', 'Law and Legislation']"
5ca1ea8649f0eacbf1f7b17c,b'DealBook Briefing: Aramco Makes More Money Than Apple and Alphabet Combined',Business,2019-04-01,Business,"b'The state-owned oil company\xe2\x80\x99s books, opened as part of a $10 billion bond offering, reveal that it\xe2\x80\x99s by far the world\xe2\x80\x99s most profitable company.'",The New York Times,News,https://www.nytimes.com/2019/04/01/business/dealbook/aramco-profits.html,1904,['Saudi Arabia'],[]
5ca6228249f0eacbf1f80e6d,b'Beyonc\xc3\xa9 and Adidas Team Up to Make Shoes and Money',Styles,2019-04-04,Style,b'The high-profile partnership was announced on Thursday.',The New York Times,News,https://www.nytimes.com/2019/04/04/style/beyonce-adidas-collaboration.html,491,[],"['Sneakers', 'Pop and Rock Music']"
5c37b0c83a125f5075c03cb6,"b'Do You Still Keep Money Under Your Mattress? Seriously, Stop'",BookReview,2019-01-10,Style,"b'This week in El Espace: Personal finance for millennials of color, Jorge Ramos\xe2\x80\x99s response to President Trump\xe2\x80\x99s immigration address and more.'",The New York Times,News,https://www.nytimes.com/2019/01/10/style/personal-finance-latinos.html,1085,[],"['Women and Girls', 'Hispanic-Americans', 'Mexican-Americans', 'Finances', 'Credit and Debt']"
5c823d8249f0eacbf105c041,"b'Endeavor Returns Money to Saudi Arabia, Protesting Khashoggi Murder'",Business,2019-03-08,Business,"b'The talent agency sent $400 million back to Saudi Arabia\xe2\x80\x99s sovereign wealth fund, a rare example of a business severing ties with the kingdom.'",The New York Times,News,https://www.nytimes.com/2019/03/08/business/endeavor-saudi-arabia.html,694,['Saudi Arabia'],"['Assassinations and Attempted Assassinations', 'Sovereign Wealth Funds', 'Agents (Business)']"
5ca3dc8949f0eacbf1f8051b,b'Saudi Arabia Giving Jamal Khashoggi\xe2\x80\x99s Children Money and Real Estate',Foreign,2019-04-02,World,b'Saudi officials say the king asked for no preconditions. But the compensation could be seen as a way to buy silence about a royal court role in the killing.',The New York Times,News,https://www.nytimes.com/2019/04/02/world/middleeast/saudi-arabia-khashoggi-children-payments.html,864,"['Jidda (Saudi Arabia)', 'Saudi Arabia']","['Assassinations and Attempted Assassinations', 'Royal Families']"
5c8623ef49f0eacbf105c636,b'A Diabetes Home Test Can Be a Waste of Time and Money',Upshot,2019-03-11,The Upshot,b'Routine glucose monitoring may be unnecessary for people with Type 2 diabetes who are not on insulin.',The New York Times,News,https://www.nytimes.com/2019/03/11/upshot/a-diabetes-home-test-can-be-a-waste-of-time-of-money.html,844,[],"['Diabetes', 'Tests (Medical)', 'Research', 'Insulin']"
5c72bd6e3a125f5075c0b471,b'\xe2\x80\x98Total Dhamaal\xe2\x80\x99 Review: A Bollywood Caper Stoops to Amuse',Culture,2019-02-24,Movies,b'It\xe2\x80\x99s all about the money and the numbskull gags in this third installment of a popular series.',The New York Times,Review,https://www.nytimes.com/2019/02/24/movies/total-dhamaal-review.html,362,[],['Movies']
