"location","status_id","created_at","text"
"Washington, DC","1116693922259116039",2019-04-12 13:25:52,"Pension and tax reforms necessary for the modernization of the Greek economy says IMF’s Poul Thomsen #SPRINGMEETINGS2019 @andreas_adriano https://t.co/4XCuNfqAhd"
"United states","1116693919931068416",2019-04-12 13:25:52,"@zerohedge Bullish.   Only in a completely rigged or false economy does perpetual bad news cause a market to rise like this."
"South Boston","1116693908422111232",2019-04-12 13:25:49,"@ItsMeSveta88 Plenty of room in Maine. https://t.co/vvTqAZcMm0"
"California, USA","1116693788481572865",2019-04-12 13:25:20,"@utvolfl @AmberL_Evans @LauraAJarrett They don’t have diseases. Hispanics trust doctors and welcome vaccinations. I can’t say that about many Americans causing outbreak of measles at the moment. I live in CA, the most diverse state in US &amp; the 5th economy in the world. Ur talking point proves wrong here."
"United States","1116693629844762625",2019-04-12 13:24:43,"Capitalism is the only way an economy can flourish, especially economies as large as the United States'. #PragerFORCE https://t.co/BB3lzBgYF9"
"Bloomington, IN","1116693438345437184",2019-04-12 13:23:57,"@lyzl But I thought we were living in the golden age of the ""gig economy""!"
"Japan / USA","1116693379692277761",2019-04-12 13:23:43,"On April 8, the Global Development and Economy program at Brookings and IFC hosted an event to discuss impact investing, as well as findings from IFC’s report “Creating Impact:... https://t.co/NK9PWMP1A8"
"Calgary, AB","1116693370930204672",2019-04-12 13:23:41,"Stephen Mandel: A kind society and growing economy can go together https://t.co/CTOQz982pB #abvote #abparty"
"Madison, WI","1116693356275490816",2019-04-12 13:23:37,"@davidhogg111 I've done business with both groups. Good outfits that treat their customers right. They aid in the efficient use of capital around the world. That's a vital function in helping an economy to thrive. The gunmakers they lend to serve a vital function as well. What's your problem?"
"Madison, WI","1116691767297019906",2019-04-12 13:17:19,"@davidhogg111 Nobody cares if it's your birthday. They don't 'give' money to gunmakers, they LEND money to gunsmiths. That's a vital function in a thriving economy. They've become the banking powerhouses they are because of a multitude of voluntary financial transactions. You are ignorant."
"United States ","1116693309941059586",2019-04-12 13:23:26,"The Economy Is Unprepared for a Drop in Tax Refunds https://t.co/2ePwyh77Eg"
"","1116693246745251843",2019-04-12 13:23:11,"@KFILE @jaketapper Telling the truth and having a clear policy direction are not requirements to be part of the Trump Administration.  The best thing for Democrats in 2020 is to help @hermancain and @StephenMoore get these appointments the economy will come crashing down."
"USA","1116693163014541312",2019-04-12 13:22:51,"""What kind of economy are we going to have if cities are becoming less and less inhabitable, if we're experiencing crop failures and heightening natural disasters?"" https://t.co/7QsFnn4s9m
#ClimateChange #Economics #Buttigieg"
"Bucks County, PA, USA","1116693151740153856",2019-04-12 13:22:49,"6 Things To Learn About Innovating In The Gig Economy From The Disruptive Power Of An Avalanche https://t.co/rGMF3SH9pZ"
"Astoria, NY","1116693011654696960",2019-04-12 13:22:15,"@DanRather Good data points. I also think it's early and things are looking positive for the Dems overall. Keep on running and talking about healthcare, climate change and new jobs for a new economy. Sounds like a sure-fire political winner."
"Northeast U.S.","1116692998010605568",2019-04-12 13:22:12,"Remember Bill Clinton’s mantra in 1992, “It’s the economy stupid”? That might explain some of the current hysteria of the Democrats."
"Ottawa, Ontario","1116692930381668359",2019-04-12 13:21:56,"@jcast45 @nowthisnews @RepKatiePorter The system has evolved to the point that a frightening % of dollars generated within the economy are vacuumed to the top of the pyramid.  The additional costs of being working poor are immense. Improve your station? Student loans in <U+0001F1FA><U+0001F1F8> are predatory and getting worse."
"Washington, D.C.","1116692909439451136",2019-04-12 13:21:51,"This story made me feel OUTRAGED this week. h/t @RhituC 

“In the cane cutter community, menstrual periods are considered a problem and they think surgery is the only option to get rid of it [by making female workers get hysterectomies]""  https://t.co/8w3kDnAyBF"
"Florida","1116692849351905280",2019-04-12 13:21:37,"@SecularMomNC Also again, the blue state versus red state isn’t much of a argument since both party’s have a lot to do with each states economy. 

And it looks like the red states are booming to me. 

https://t.co/06dT8zBjc2"
"Massachusetts, USA","1116692828330053638",2019-04-12 13:21:32,"So true. And sad that our government, so shortsighted, burdens our students with so much college loan debt that they cannot truly participate in the economy, their discretionary spending being so limited. Education, like healthcare, should be a human right, and not for profit. https://t.co/e0PPfIvwje"
"Wisconsin","1116692775414767617",2019-04-12 13:21:19,"“Trump is keen to open up the country's economy, especially regarding #agriculture.” 
It was ON. HIS. DESK.  
#TPP

#Trump's #tradewar is expanding to Japan, and a deal with the world's third largest economy won't be easy -  https://t.co/dcMZ0fm8CN"
"Worcester, MA","1116692569579315200",2019-04-12 13:20:30,"@capt_bigd @htsfhickey Japan maintained a trade surplus by selling to the US after their crash, keeping a feeble pulse in their economy. When the US gets in the same mess, it may not be as easy to get out of."
"Georgia, USA","1116692543239065601",2019-04-12 13:20:24,"@LouDobbs Paul Ryan said the same thing and look what happened in the House. Because of @realDonaldTrump we have the greatest economy ever and this Idiot @SenMajLdr pulls this crap. Also Mitch McConnell is a racist for blocking @THEHermanCain"
"College Park, MD","1116692531683704834",2019-04-12 13:20:21,"SPP Professor Susan Schwab sat on a panel discussion on trade, where she discussed the downstream impacts of trade barriers. ""We see them in our economy today. The interconnectedness of economy is very real. There's a lot of evidence,"" Schwab said. https://t.co/feuNjvg30R https://t.co/ccQ4iIQE1n"
"Pennsylvania","1116687135116070912",2019-04-12 12:58:54,"No one should get a loan that they’re not qualified for. That’s the sort of madness that brought on the Housing Crisis/the economic collapse of 2008

My view: You’re a subversive Marxist involved in an insidious plot to crash our economy using ‘helping minorities’ as a ploy https://t.co/6UfECMr74d"
"Pennsylvania","1116692489769975808",2019-04-12 13:20:11,"My view: Seems to me the Fed has been trying to use Rate Hikes to slow the economy, and thereby reduce Trump’s chances of being re-elected in 2020

Raising rates for 2 yrs, despite only 2% inflation, sounds like more Deep State Subversion to me https://t.co/y9FUHAs7ec"
"Florida, USA","1116692444358291456",2019-04-12 13:20:00,"Medicare for all. ""Control healthcare and you control the people."" Now we can see why Hussein spent the first two years in office doing nothing else but putting together an unconstitutional healthcare plan instead of working on the economy. Alinsky is one of his mentors. https://t.co/gzHQnfAeKB"
"United States","1116692422266892288",2019-04-12 13:19:55,"@ProudResister Take what? Illegal immigration siphoning our wealth? Endless one-sided investigations? News organizations spewing propaganda? Hollywood elite using their award shows to bash a sitting President? 1/2 the nation hoping our Pres. fails? Tax cuts? Booming economy? Low unemployment?"
"Ithaca, NY","1116692245539950593",2019-04-12 13:19:13,"@Johnnynosock @tomtomorrow America absolutely has the resources to help these people out, teach them how to live here, and get them contributing to the economy. We’re a wealthy country and this practice is literally cast in bronze on the Statue of Liberty"
"Lakewood, NJ","1116692221175238656",2019-04-12 13:19:07,"In Puerto Rico, Building a Disaster-Proof Business Is Part of Recovery https://t.co/EKraI4nyjt
#PuertoRico #Business #Recovery #HurricaneMaria"
"Springdale AR","1116692205513728000",2019-04-12 13:19:03,"@PaulaMZR @kylegriffin1 They also help other businesses thrive which hire more people and pay more taxes. They are a massive boon to the economy; to say otherwise is to be ignorant of economics and reality."
"Williamsburg Brooklyn, NY","1116692145841287170",2019-04-12 13:18:49,"Don’t get me wrong.  Their is no question that the entire industry will undergo a massive amount of change with regards to auto pilot, autonomous service fleets, and car ownership in general.  The ripple effect across the culture, economy and society will be massive."
" Miami Florida","1116692088115138560",2019-04-12 13:18:35,"@DNCWarRoom Since Trump, Economy, Jobs, Corporations are doing good. Wages are up and sales also. If you produce non quality productos you close. GM, (Government Motors) and Chrysler was bankrupt and Shut downTaxpayers saved GM. Chrysler was sold to Fiat. italians día the best Job here"
"Chicago, IL","1116692069488181248",2019-04-12 13:18:31,"The Labor Department said on Friday import prices rose 0.6 percent last month, boosted by increases in the costs of fuels and industrial supplies. https://t.co/qfot3wpDwv"
"New York","1116692037116387328",2019-04-12 13:18:23,"@treehcapital @lisaabramowicz1 @wucker Maybe the bigger risk is in the credit markets due to a downturn in the economy."
"Mississauga, ON","1116692007316086784",2019-04-12 13:18:16,"Article: Why house prices are unlikely to rise any time soon https://t.co/KPFk2mGi9l https://t.co/zmAYCEOvsr"
"Fort Walton Beach, FL","1116691924663058433",2019-04-12 13:17:56,"Destin Chamber Business Breakfast, great @FLChamberFDN partnership, Dr Jerry Parrish, economist, program speaker sharing the hospitality industry is important to FL strong economy. @samoody, NWF Hospitality Degree https://t.co/zg711jDjJ1"
"Perkasie, PA","1116691812192796674",2019-04-12 13:17:29,"@krassenstein @EdKrassen @realDonaldTrump @BarackObama Obama did nothing to help our economy he destroyed it"
"South Dakota, USA","1116691777514348545",2019-04-12 13:17:21,"@19JB60 27$? Must be using 1864 economy"
"North of the Wall","1116691734849904640",2019-04-12 13:17:11,"@AOC except bringing more migrants into the US is actually increasing the total carbon footprint. More people, driving more cars, flying on more planes, using more coal powered electricity, eating more farting cows. All the while draining our economy for remittances."
"iPhone: 38.032467,-84.682350","1116691731414704128",2019-04-12 13:17:10,"@bpshow @YMTE Short, punchy, consistent sound bites. Things people care about like Healthcare and the economy. And For Healthcare “What do we NEED, Healthcare. When do we need it, now!” “Where is the President’s plan (insert agenda here..Healthcare, taxes, deficit). “What’s in your wallet?”"
"20012","1116691681737355265",2019-04-12 13:16:58,"LOCMaps: This picturesque 1884 panoramic map of #Idaho's Wood River Valley features the town of Hailey. Text next to the map hails the region's diverse economy and posits that Hailey would soon be ""among the largest cities of the North-West."" 

See the map here: …"
"Washington, DC","1116691550745038848",2019-04-12 13:16:27,".@RameshPonnuru of @AEI criticizes Moore: ""If commodity prices can point in the opposite direction from what the economy badly needs, why tie policy to them?"" https://t.co/BFbJWvBGHH https://t.co/RyRydCtqnE"
"Boston, MA","1116691547502911493",2019-04-12 13:16:26,"Thank you Andrew for the opportunity to spend some time with your team. We appreciate your partnership.

Assuming Europe and Japan can hang in there and not get in the way, the global economy is well positioned for better growth ahead w/U.S. and China leading the way. https://t.co/qWzxR18agV"
"Washington, USA","1116691542075269120",2019-04-12 13:16:25,"@steph93065 @kittendrawers @KRhoades99 @realDonaldTrump And this is an honest question: does having Walmart here help our economy? Most of profits go to ceo bank account and makes jobs for poor people who still need welfare and cost government. Money made doesn’t get spread back into economy. +Walmart  hurts other small businesses."
"Ottawa, Ontario","1116691540879892480",2019-04-12 13:16:25,"Here I was discussing the main factors/determinants of the underground economy:
- tax burden
- overregulation 
- perceptions of corruption and ineffectiveness of tax system
- unemployment 
- self-employment 

It was a great discussion, and interesting questions were raised. https://t.co/fF6idS6ivB"
"Omaha, NE","1116691504871944192",2019-04-12 13:16:16,"'Heartland Visas' Would Spread the Benefits of Immigration More Broadly https://t.co/6EWzkepsJu via @Richard_Florida"
"Kentucky, USA","1116691473871835136",2019-04-12 13:16:09,"@DanAllan_2 @rllama017 @krassenstein @masculinecrypto @realDonaldTrump From 2009 till 2016. I edited the graph just for you. And yes, tax cuts give an initial boost to the economy but because of the deficit growth it causes a recession. I'm not an economist but it sure seems like everytime we do tax cuts it winds up hurting us in the long run. https://t.co/q8NOfZ9s7G"
"Kentucky, USA","1116664123654311937",2019-04-12 11:27:28,"@DanAllan_2 @rllama017 @krassenstein @masculinecrypto @realDonaldTrump You're calling an 8% rise mediocre? And remember, this is coming out of the worst recession since the great depression. It also proves my point that the reason it was so low was because of the irresponsible spending of the Republicans and tax cuts that hurt the economy."
"America!","1116667124133584896",2019-04-12 11:39:23,"@TVietor08 @danpfeiffer @PodSaveAmerica @hmcghee @DARollins @jonlovett PLEASE TALK ABOUT THE ECONOMY! That is how we will beat Trump. Americans are working harder and earning less. This report confirms it.

https://t.co/1UQkXfbX0n"
"America!","1116691444276846592",2019-04-12 13:16:02,"@CharlieCookDC Great read! Dems are making a horrible choice conceding the economic battlefield.  Trump repeatedly says “greatest economy ever” and Dems respond by talking about Trump crimes and scandals. Trump wins that exchange. Presidents who lose reelection do so because of a bad economy."
"Minneapolis, MN","1116691439394656257",2019-04-12 13:16:00,"In a trend that reflects both the strong economy and the growing cost of health care, the Society for Human Resource Management (SHRM), found that 34% of U.S. employers enhanced employee benefits between June 2017 and June 2018, mostly to attract and retai https://t.co/EgfrDAIf2y"
"Pennsylvania, USA","1116691394721144832",2019-04-12 13:15:50,"@ResistXIIXVXIX @DonaldJTrumpJr @Newsweek @TheDemocrats game is identity politics. Black vs white, women vs men, rich vs poor. Trumps game is improve the economy, a rising tide raises all boats."
"Huntsville, Alabama","1116691357396086791",2019-04-12 13:15:41,"Since Google broke ground in Bridgeport, Alabama last year we've gotten a LOT Of questions about their impact on our local economy. In this post, J.P. takes a historical look into Google's... https://t.co/pX6OFV3N3E"
"Calgary, Alberta, Canada","1116691339624628224",2019-04-12 13:15:37,"@ThesisPi @duncankinney @jkenney Jason Kenney represents all Albertans. Economy, jobs and pipelines<U+0001F44D>"
"Western North Carolina","1116691322369388546",2019-04-12 13:15:33,"He's just setting up an ""I told you so"" for when the economy takes a nose dive.   https://t.co/4wCUFVkKMq"
"Chicago, IL","1116691273094709248",2019-04-12 13:15:21,"Flying Economy Plus on United is basically the same as being King of the Peasants, right? ORD<U+27A1><U+FE0F>BOS"
"Washington DC","1116691261040340992",2019-04-12 13:15:18,"China’s state pension fund to run dry by 2035 as workforce shrinks due to effects of one-child policy, says study https://t.co/zM7paPpnhr via @scmpnews"
"Washington DC","1116534075316166656",2019-04-12 02:50:42,"3 Reasons the World's Aging Population Will Put a Drag on the Economy  #stocks  https://t.co/ulZwE7Guv2 via @themotleyfool"
"Charlottesville, VA","1116691217197219841",2019-04-12 13:15:07,"The Rise of Artificially Intelligent Agents: #AI’s Growing Effect on the Economy, Part 1 https://t.co/RXxSgCfaqS"
"Washington, DC","1116691184863211521",2019-04-12 13:15:00,"This picturesque 1884 panoramic map of #Idaho's Wood River Valley features the town of Hailey. Text next to the map hails the region's diverse economy and posits that Hailey would soon be ""among the largest cities of the North-West."" 

See the map here: https://t.co/ymorZmqobm https://t.co/uYdEKi8ZBG"
"Houston, TX","1116691174448869377",2019-04-12 13:14:57,"@PeteButtigieg @JohnJHarwood The only way the economy of manufactured goods will ever return is that if workers in foreign factories get paid nearer to what American workers get, thereby equalizing the value of imported goods, which will instill competition again here."
"United States","1116691154140041216",2019-04-12 13:14:52,"@realDonaldTrump Jobless claims does not equal jobs.  It could be that people are giving up looking for work.  Not saying the economy is bad, just saying this is not a good measure of it."
"United States","1116691108208283650",2019-04-12 13:14:41,"We are diverse but we vote with conservative values for the most part.  Those policies are driving jobs, innovation, energy, and economy up.  We wouldn’t be ahead with your liberal ideas. You are a living breathing lie.  #billionaireshusband https://t.co/0cZvTwcddU"
"Tennessee, USA","1116691060300894208",2019-04-12 13:14:30,"Which is a bit like saying that people that are poor because the economy is bad should improve the economy by spending more.

...But with what money? And aren't you then just paying yourself?"
"Indiana, USA","1116691052742811650",2019-04-12 13:14:28,"@Varneyco That Lujon character apparently made a mislip when he blamed @POTUS for the border crisis. He was right, @post is to blame, because he has created such a great economy &amp; enviroment w/his policies that everyone&amp; his brother wants to be in America. @LouDobbs @greggutfeld"
"Keene, NY","1116677800021438464",2019-04-12 12:21:49,"500 people at Rea Jezer’s 15th annual “symposium on Energy in the 21st Century” decarbonizing the economy, creating jobs, attacking root causes of climate change. Working to protect our water, air, wildlands &amp; way of life. <U+2066>@nylcv<U+2069><U+2066> <U+2066>@NRDC<U+2069> <U+2066>@adk_council<U+2069> https://t.co/3Memlv0QQB"
"Keene, NY","1116691019087654913",2019-04-12 13:14:20,"At Energy Symposium On electrification and climate change Jennifer Blusk with <U+2066>@RachelMayNY<U+2069> engaged in dialog about actions to address climate change, protect clean water, clean air and wildlands, and transition to a stronger more sustainable economy. https://t.co/gjPWg7WxSp"
"Washington, DC","1116690952167538688",2019-04-12 13:14:04,"@PeteButtigieg If you invest in your people and society, you make them both more productive, and the economy works better."
"Los Angeles, California","1116690920865292290",2019-04-12 13:13:57,"@tplludwig @nedmiller @Alpha_Omega_Yah @realDonaldTrump Deficit grew at a slower rate under Obama than under any Republican President despite the fact that Obama inherited a recession from W. Trump inherited a growing economy and has managed to fuck it up with a terrible tax plan &amp; unnecessary military spending https://t.co/E5R2L0QYc8"
"Australia","1116690911574937600",2019-04-12 13:13:55,"If Mr Shorten said that he is a fool and very much not in the best interests of the Australian Economy!!  #businessopportunities #australia #Australianbusiness #economy
BREAKING: Bill Shorten Hits Out At Agents https://t.co/VCXSQFQuWA via @Real Estate News Group"
"Texas, USA","1116690823196872704",2019-04-12 13:13:34,"@BlueRobotDesign @realDonaldTrump @LindseyGrahamSC @foxandfriends Everyday I was embarrassed that America chose Obama to be Presisent. He was a disgrace to the office. We deserved better. We got better. Just look at our booming economy! <U+0001F601> so happy! Not tired of winning!!"
"Doral, FL","1116690783002869760",2019-04-12 13:13:24,"Join us for the 2019 Economic Train on next Thursday where financial expert Luis Chiappy will discuss how today’s economy affects your business. Click on the link below to reserve your tickets today! #bizforumgroupatdoral #economictrain https://t.co/naFYzC7gBG https://t.co/Q2FtAbHdgg"
"New York City, U.S.A.","1116690717534031872",2019-04-12 13:13:08,"North Korean leader Kim Jong Un ""said that the regime will have to build an economy that stands on its own power, technology, and resources and this will have to [quote] 'strike a blow to those who misjudge that the regime will give in to the sanctions.'""

https://t.co/ODgXaKb3Ur"
"Atascadero, CA","1116690701322842112",2019-04-12 13:13:04,"Good, this moron doesn’t have an argument for it. Just thinks Trump stopped it. Moron, maybe one you’ll have an actual understanding of business and the US economy. https://t.co/WE3jmCideJ"
"Chicago, Illinois","1116690681760641024",2019-04-12 13:13:00,"Proponents of a Chicago casino argue it would spur investment in the local economy, but opponents argue that it would simply cannibalize gaming activity from other communities. Read more on p. 35: https://t.co/SVO0hPto5O"
"New York, NY","1116690678061436928",2019-04-12 13:12:59,"There's a reason why Americans think so ""fondly"" of Chinese food. Labor laws made it illegal to hire Chinese folk so they created their own economy of restaurants, laundromats, grocery stores, daycares, etc. We didn't have a choice."
"Australia","1116690635203862528",2019-04-12 13:12:49,"https://t.co/7BEW4Ms8F3
""Speculative microeconomics for tomorrow's economy"" by @delong is a fascinating read, even 20 years on"
"San Francisco, CA","1116690589272035328",2019-04-12 13:12:38,"CNN 6:11am O'ROURKE: IMMIGRATION MAKES U.S. SAFER, ECONOMY STRONGER
TRUMP PUSHED PLAN TO RELEASE MIGRANTS INTO SANCTUARY..."
"United States","1116690583295152128",2019-04-12 13:12:36,"Student Loan Debt Makes Home Purchase Almost Impossible For #Millennials 
The Burden of Student Debt Affects the Real Estate Market
Student loan debt has become a paralyzing financial burden for many young... #Banking #Economy #Investments https://t.co/kfnfVkUWWV https://t.co/2ucxEP4L8V"
"Detroit","1116690520317755392",2019-04-12 13:12:21,"The interaction between big #tech and #government isn’t always so harmonious. #Technology moves incredibly rapidly, but you’ve got slow paced regulation by government.  #economy #monopoly #regulation https://t.co/ueyNA9IILf"
"Evansville, IN","1116690434540081152",2019-04-12 13:12:01,"A group of manufacturing groups urge President Trump to reconsider imposing new tariffs on auto and parts imports from Mexico, warning new tariffs could harm the US economy. https://t.co/HREQgH4Dp3 https://t.co/3XB78ZPIKY"
"Denver, CO","1116690431113342976",2019-04-12 13:12:00,"@evanperez @rachaelmbade @NickMiroff What Pelosi and Schumer are doing to people of our country  is considered illegal.  We the people have seen the illegals flooding the United States who we can't support and will drain our economy. All for illegal voting.  Stop sanctuary cities and invasion of illegal immigration"
"Massachusetts, USA","1116690388444688384",2019-04-12 13:11:50,"@CNNPolitics Tax Scam only helps the Rich Doners! 
Economy will be hurt cause the middle class
will get crumbs, face inflation, and have
 cuts to social programs!   
GOP only cares about Rich Donors!
Dump All GOP to save our country!"
"Austin","1116689635344900098",2019-04-12 13:08:50,"@JayCrossley @chris78701 @FarmAndCity Here’s a chart. Net migration for Austin metro area from Cali is about 2K per year. https://t.co/rryby0XDLe"
"Austin","1116690303245791234",2019-04-12 13:11:30,"@JayCrossley @chris78701 @FarmAndCity You’re right that the rest of Texas has about 4 times the net migration to metro Austin as Cali, but high in-state migration is typical of university towns and capitols. https://t.co/4V1LIGqsk2"
"The Desert!","1116535865692409856",2019-04-12 02:57:49,"@ViceGodhead @_BALDASSARE @tannerstake @RyanAFournier When you want to talk about the 3 ways to determine GDP, I'll listen. 

This Trump economy is rocking. Nothing criminal about that."
"The Desert!","1116690245687242752",2019-04-12 13:11:16,"@ViceGodhead @_BALDASSARE @tannerstake @RyanAFournier Inflation is not a problem under 2%. We are running less than 2% currently. Our nominal GDP for the US leads the world's economy."
"Houston, TX.","1116690226498416640",2019-04-12 13:11:11,"@theOnlyNicekid I feel ya bud. I just booked a flight to PR Basic Economy not realizing what that means (no carry on!) I guess I’ll be rocking the same T-shirt and shorts the whole vacay <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>"
"Australia","1116690208886444033",2019-04-12 13:11:07,"@RobertA888888 @tanya_plibersek Labors Mining tax fail
Pink bats fail
Building The Education Revolution fail
Budget surplus fail
Rudd Gillard Rudd fail
200 billion extra tax fail
Carbon tax fail 
How to turn a strong Australia into a debt ridden uncertain economy @LaborFAIL #laborwillfail #whatsitcost"
"In the gym. ","1116690184375029760",2019-04-12 13:11:01,"@agingsloth @AngrierWHStaff Another reason why the majority are quelled into complacency. Admin artificially supports economy to put a few coins in the pockets of the masses. Helps keep them quiet while they deconstruct the country from within, throw kids in cages &amp; destroy the planet for profit..."
"Canada","1116690178666577921",2019-04-12 13:11:00,"Thousands of #USW members work in the steel industry. These jobs are crucial to the nat’l economy – now &amp; in the future. @Bill_Morneau – we need to make all seven safeguards final to protect &amp; grow local economies. #safeguardCDNjobs #cdnpoli https://t.co/dXQW1Aa51r"
"New York City","1116690137113665537",2019-04-12 13:10:50,"NYC Deputy Mayor J. Phillip Thompson @MurphyInstitute at the Our Economy Conference speaks of need for econ democracy in an imperfect capitalist econ which promises to include all in its upward trajectory yet does not treat workers fairly. Amazon given as an example @psccunybc https://t.co/RLuvQpGRY8"
"United States","1116690091475439617",2019-04-12 13:10:39,"@JoeSilverman7 Seriously, over the next few decades, these decentralized solutions will become more affordable and stable. Even desirable. But w/o addtl nuke plants, there’s no getting away from fossil fuels for any westernized economy."
"Fayetteville, Arkansas","1116690032620916737",2019-04-12 13:10:25,"@JimSterling Lol, Jim. They addressed the chest economy just now. https://t.co/f3LLHWZ4Ca"
"Fayetteville, Arkansas","1116689147731894274",2019-04-12 13:06:54,"@JimSterling Which deeply disappoints me. All I wanted was an infinity blade thing with a light, inconsequential Elder Scrolls story. 

It’s beyond frustrating that they’re not even bothering to address the chest economy and in fact updated with bitchy loading screen text about cooldowns"
"Maine, USA","1116689980452216833",2019-04-12 13:10:13,"Immigrants are essential to Maine's future, leaders in our communities, and important contributors to a strong economy. LD 1317 will return access to basic supports for immigrants including asylum seekers and Dreamers. 
#WeareMaine #SupportLD1317
 #MEPolitics https://t.co/W8QcBUP3bf"
"Menifee, CA","1116689974282219520",2019-04-12 13:10:11,"@ScottExSpg @TheSpaceGal The weather, the mountains, the beaches, the diversity, silicon valley, Disneyland, the people, the economy, Hollywood, the national parks, should I go on?"
"London and Norfolk","1116689962215399424",2019-04-12 13:10:08,"https://t.co/KiTUMsDpWi

The BBC News site has a page headed ""Julian Assange: Why Ecuador ended his stay in London embassy"". No mention of the real reason. BBC News is like listening to Radio Moscow in the days of Breznev."
"Edmonton","1116689955365904384",2019-04-12 13:10:07,"Which party will turn around our economy? Overall, UCP has soundest economic plan, but it would be a mistake to get rid of carbon tax. In today's world, we need all the help we can get marketing our oil, and the tax is a useful P.R. device. 

 https://t.co/XczXOlvSfV"
"Washington, D.C.","1116689933979222017",2019-04-12 13:10:02,"I mean look at this. I'm all for the free economy but this is not a good pillow https://t.co/EtsVkHkA8N"
"Avery Island, LA","1116689886768025600",2019-04-12 13:09:50,"@hatsjer The hurricane and lack of relief shut down all the universities in PR and crashed the local economy, so all the college kids just gave up and joined the military so they could escape PR and make a life for themselves."
"New York City","1116689817734197250",2019-04-12 13:09:34,"Natural disasters and subsequent recovery efforts consistently exacerbate economic inequality, according to a growing body of research- @Newshour https://t.co/njCDdxtV60"
"Suffolk County, NY","1116689809425207303",2019-04-12 13:09:32,"Artificial intelligence has enhanced many components of Long Island’s Innovation economy. Hopefully we’ll see you at the @nyit seminar, Artificial Intelligence: Fueling the Next Wave of Innovation, on May 8. https://t.co/afY4QKjPl9 https://t.co/RuZD9V2C2Z"
"Ireland","1116689806258520065",2019-04-12 13:09:31,"“There must be a positive obligation on Airbnb itself, and on similar companies, to provide information to local authorities. The “sharing economy” has to do some sharing of its own,"" says @Costellop 

Read more here: 
https://t.co/02GEVLJQqY"
"Australia","1116689685550473217",2019-04-12 13:09:02,"@imLibertySpeaks @VanJones68 Totally agree Lib my country has similar issues but not to the same extent - rehabilitation is key - at the end of the day it’s better for everyone if more people can contribute to society in an effective manner - better for the economy and everyone’s social well being"
"Bay Area, California","1116689658790830080",2019-04-12 13:08:56,"@sonofabeach56 No problemo... just tell the pit boss you need ""some more marker"" <U+0001F923>

https://t.co/n3v8JWC24T"
"Washington, D.C.","1116689607024885760",2019-04-12 13:08:44,"LIVE now on C-SPAN2 --

@EU_Commission VP @VDombrovskis discusses #Brexit via @AtlanticCouncil

https://t.co/N1lYUZcw5E https://t.co/an2n2KJyAd"
"Wilkes-Barre, PA","1116689532391391233",2019-04-12 13:08:26,"#AmericaThisWeek's @EricBolling talked with @realdonaldtrump today about his impact on the economy.
https://t.co/Kt8nmQ8gci"
"Nashville,TN","1116689516608278528",2019-04-12 13:08:22,"I agree, that a Realtor and successful businessman has the ability to produce a better economy, jobs and results than career politicians is indeed a crisis of realization. https://t.co/YSMOxZ8zBl"
"Atlanta, GA","1116689505778581504",2019-04-12 13:08:19,"@JimBobgraholski @mschlapp That’s the thing... he didn’t just think of A system. Read Das Kapital... a critique of political economy."
"Sweden","1116689437386211329",2019-04-12 13:08:03,"Armenian deputy prime minister discusses cooperation with WB and IMF officials https://t.co/wCijiBNkQR"
"Victor, NY","1116689432365674496",2019-04-12 13:08:02,"@CNN Oh, good.  Then they can move and modernize their processes.  Good move Liz.  Trump just did the opposite and the economy took off like a rocket.  Regan did the same.  Einstein defined an idiot as someone who tries the same thing over and over again expecting a different result."
"Michigan","1116689423448412161",2019-04-12 13:08:00,"Did you know Michigan has gone from zero commercial acres planted in hops in 2007 to about 800 acres today? https://t.co/y0OqZl4aZU #MIcraftbeer @crainsdetroit"
"Washington DC","1116689417559842816",2019-04-12 13:07:58,"""We look forward to working with Congress &amp; the executive branch to open up additional channels for military members to obtain safe access to business loans so they can participate &amp; build our economy.""- @MoneyHernandez1, DCUC Pres/CEO re Veterans MBL Act
https://t.co/tyeAFNOpZw"
"Iowa, USA","1116689374681423873",2019-04-12 13:07:48,"@BlogginBig @ericswalwell Our government just borrowed 1 Trillion dollars to cover the gap between revenue and spending. If people ran their personal finances the way Trump is running the economy they would be bankrupt. Trump is known for that, and now he can do it with the country. “off the charts” <U+0001F602>"
"Arizona, USA","1116689310969995264",2019-04-12 13:07:33,"Poll: GOP enjoys 12-point edge over Dems on economy https://t.co/T5uitnd60C ?? makes no sense since Q1 had the highest loss of workers"
"Delaware, USA","1116689203503468544",2019-04-12 13:07:07,"@realDonaldTrump Thank you President Trump for our strong economy!<U+0001F1FA><U+0001F1F8>"
"Houston","1116687938384011264",2019-04-12 13:02:06,".@HARMembers sold 7,072 single-family homes in March, a 4.9 percent increase from last year and a record for the month of March. https://t.co/ELkPloJDKq. This another sign that Houston's economy is ding quite well. #Houston"
"Houston","1116685727796998144",2019-04-12 12:53:19,"The Houston Purchasing Managers Index (PMI), a short-term leading indicator for regional production, registered 64.0 in March, its highest reading in six years and a strong gain from 56.1 in February. #economy #Houston https://t.co/1sSKvIgU5V"
